folder,material,alkaline_earth,boron_family,halogen,qtd_atoms,volume,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma,space_group,etotal,Hf,Hf_per_atom,PDEntry,bandgap,direct,transition,e_above_hull
Mg2In2I,Mg2In2I,Mg,In,I,4.0,324.0265549708253,5.20863739498962,4.135112990276338,16.61489947952413,90.0,90.0,115.11409731373918,11,-20.89850254,-5.353793206000002,-0.5353793206000003,PDEntry : In4 I2 Mg4 with energy = -20.8985,0.0,False,,0.1761745932000016
Mg2In3,Mg2In3,Mg,In,,4.0,245.88796156699576,6.524986748595915,6.45023087792387,7.966518581824584,107.95445484094604,71.44780269484215,128.536445218578,2,-22.01614578,-5.208125516000003,-0.5208125516000003,PDEntry : Mg4 In6 with energy = -22.0161,0.0,False,,0.0140421023999999
Mg2In40,Mg21In40,Mg,In,,21.0,1619.0343038312649,9.486482824562652,9.486482824562652,20.773753604658875,90.0,90.0,120.00000155114355,157,-132.72621925,-26.167773029000017,-0.4289798857213117,PDEntry : Mg21 In40 (Mg2In40) with energy = -132.7262,0.0,False,,0.0893027003606556
Mg2In5Br,Mg2In5Br,Mg,In,Br,2.0,436.0357449508538,8.393113327657662,8.393101571037064,8.575304278732245,60.7001131034102,60.70076610953082,90.00038664933331,108,-35.96450405,-7.252072311000006,-0.4532545194375004,PDEntry : Br2 Mg4 In10 with energy = -35.9645,0.0,False,,0.2278223272499993
Mg2In5Cl,Mg2In5Cl,Mg,In,Cl,2.0,420.8063345670016,8.367455429927935,8.36617757706646,8.434200981257321,60.26691825078789,60.26289743271396,90.00226657486786,140,-37.1523083,-8.364375676000002,-0.5227734797500001,PDEntry : Cl2 Mg4 In10 with energy = -37.1523,0.0,False,,0.2737632471875
Mg2In5F,Mg2In5F,Mg,In,F,2.0,380.5311667443613,7.566185050033129,8.26046000592511,9.366220824605216,114.7928642614116,122.3060723027677,100.57685422598966,2,-41.43747336,-12.813292881000002,-0.8008308050625002,PDEntry : F2 Mg4 In10 with energy = -41.4375,0.0,False,,0.2466802919999997
Mg2In5I,Mg2In5I,Mg,In,I,2.0,470.2277302025557,7.343692072569831,8.650212424188172,8.869077374169665,77.52336090737495,108.60299712742976,117.94140091718997,1,-35.64009055,-7.166200155999999,-0.4478875097499999,PDEntry : I2 Mg4 In10 with energy = -35.6401,0.0,False,,0.1528162658749998
Mg2In7,Mg2In7,Mg,In,,7.0,236.08779419474047,6.62169812066098,6.63290288638265,6.989049819682248,93.84942186571574,93.45821034507732,128.9534084652312,12,-21.05311564,-4.029651468000004,-0.4477390520000004,PDEntry : In7 Mg2 with energy = -21.0531,0.0,False,,0.033599876666666
Mg2InBr5,Mg2InBr5,Mg,In,Br,10.0,602.328060569651,11.580621744289967,7.256210915234476,9.487675325105156,76.01437025280528,52.436911851862654,89.83598215525282,5,-47.72309827,-23.109744871000004,-1.4443590544375002,PDEntry : Br10 In2 Mg4 with energy = -47.7231,3.6448,False,"(0.000,0.500,0.000)-(0.000,0.000,0.333)",0.0
Mg2InBr7,Mg2InBr7,Mg,In,Br,8.0,1533.673012471945,7.290206901117881,16.971428717563917,14.29736121478848,90.00717667812545,60.11176530811844,90.01505475201431,14,-114.17762969,-51.811093152000005,-1.2952773288,PDEntry : Mg8 Br28 In4 with energy = -114.1776,2.2796,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.0
Mg2InF5,Mg2InF5,Mg,In,F,8.0,431.7680448856224,9.842828368942502,3.896286797300977,11.966511590552766,89.98629202999444,70.19176523032013,89.99718241085904,8,-153.193164,-104.848969802,-3.2765303063125,PDEntry : Mg8 F20 In4 with energy = -153.1932,3.1353000000000004,False,"(-0.000,0.500,-0.000)-(0.000,0.000,0.000)",0.0
Mg2InF7,Mg2InF7,Mg,In,F,8.0,459.8347575347274,6.074534610463121,11.008868641602508,7.0013752938430445,89.99620931820681,79.14772794920846,89.99897928554927,14,-192.73956611,-131.608547212,-3.2902136803,PDEntry : Mg8 F28 In4 with energy = -192.7396,4.4375,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.0164165726666674
Mg2InI5,Mg2InI5,Mg,In,I,10.0,749.7238311062308,11.218261638933704,9.989384266604995,11.20647239338636,120.69800078041716,116.6490820176768,44.524143447563496,1,-40.10054586,-16.679899185999997,-1.0424936991249998,PDEntry : I10 In2 Mg4 with energy = -40.1005,3.148,False,"(0.000,0.000,0.000)-(-0.333,-0.250,0.333)",0.0
Mg2Tl,Mg2Tl,Mg,Tl,,6.0,213.7184932597245,8.205980480660852,8.205995973542246,3.664975859089864,90.0,90.0,120.004895375073,189,-16.06707574,-3.5763800440000004,-0.3973755604444445,PDEntry : Mg6 Tl3 with energy = -16.0671,0.0,False,,0.0033819847222222
Mg2Tl11,Mg2Tl11,Mg,Tl,,6.0,1231.7281543891193,10.71942827802828,10.71942827802828,10.71942827802828,90.0,90.0,90.0,200,-79.16836528,0.0466993160000015,0.0011974183589743,PDEntry : Mg6 Tl33 with energy = -79.1684,0.0,False,,0.094993272051282
Mg2Tl2Br,Mg2Tl2Br,Mg,Tl,Br,4.0,294.65536164392745,3.6421017694729754,4.926969879393514,17.12000458638484,90.00472973292419,73.56318572770014,90.02943532682134,11,-21.50856578,-5.448186621000001,-0.5448186621000002,PDEntry : Tl4 Mg4 Br2 with energy = -21.5086,0.0,False,,0.1028840786666664
Mg2Tl2Cl,Mg2Tl2Cl,Mg,Tl,Cl,4.0,265.98036431694595,6.62429351365769,6.691848105732166,12.473638713320682,77.80828998690541,102.19883293341532,150.46633746397148,1,-22.58915282,-6.453272775999999,-0.6453272775999999,PDEntry : Tl4 Mg4 Cl2 with energy = -22.5892,0.0,False,,0.1827258464999999
Mg2Tl2F,Mg2Tl2F,Mg,Tl,F,4.0,224.0857684556934,6.267526489527766,5.347444481505491,13.468961539010506,86.91094116389296,85.71321197662462,149.22314921529934,2,-27.55163314,-11.579505241,-1.1579505241,PDEntry : Tl4 F2 Mg4 with energy = -27.5516,0.0,False,,0.064919364800001
Mg2Tl2I,Mg2Tl2I,Mg,Tl,I,4.0,318.06348236479727,4.169879932982574,4.169888175703751,18.32423348746029,90.0,90.0,93.38856572700514,63,-19.51785278,-3.696014965999996,-0.3696014965999996,PDEntry : Tl4 Mg4 I2 with energy = -19.5179,0.0,False,,0.158943873555555
Mg2Tl3,Mg2Tl3,Mg,Tl,,4.0,266.2915878074712,6.555060265755533,5.789702236292018,8.785618680691208,107.768525605212,64.00330809302564,116.21076219740635,2,-19.40768571,-2.1839727260000004,-0.2183972726,PDEntry : Mg4 Tl6 with energy = -19.4077,0.0,False,,0.0254719469999999
Mg2Tl40,Mg21Tl40,Mg,Tl,,21.0,1770.3487740908836,9.741423748768618,9.741423748768618,21.541866914303363,90.0,90.0,120.00000147613036,157,-116.85148076,-7.521749738999986,-0.1233073727704915,PDEntry : Mg21 Tl40 (Mg2Tl40) with energy = -116.8515,0.0,False,,0.0865800703278691
Mg2Tl5Br,Mg2Tl5Br,Mg,Tl,Br,2.0,473.1792783776247,8.696530619714844,8.25719733700847,8.952918745174278,62.38148481379306,60.411404388300525,89.94687265843764,72,-33.00181203,-3.596559091000003,-0.2247849431875002,PDEntry : Br2 Mg4 Tl10 with energy = -33.0018,0.0,False,,0.1800292697916661
Mg2Tl5Cl,Mg2Tl5Cl,Mg,Tl,Cl,2.0,459.3220826198676,8.23485703270768,8.235761858691761,8.931742456314232,62.53908900029232,62.55989264148918,90.00325160187474,140,-34.04091827,-4.560164445999995,-0.2850102778749996,PDEntry : Cl2 Mg4 Tl10 with energy = -34.0409,0.0,False,,0.2325229246875002
Mg2Tl5I,Mg2Tl5I,Mg,Tl,I,2.0,497.9293038369246,11.323311156439852,8.855282942833279,9.36933351575568,70.73617296903231,131.01840981179103,133.8154032215855,1,-32.17102855,-3.0043169560000003,-0.18776980975,PDEntry : I2 Mg4 Tl10 with energy = -32.1710,0.0,False,,0.1430865812499999
Mg2Tl7,Mg2Tl7,Mg,Tl,,7.0,269.2698683692093,6.359873657869664,6.359875098118691,8.486076122767496,65.55598391337051,114.44401457178888,116.0091833965785,12,-18.28815283,-0.7797138180000012,-0.0866348686666668,PDEntry : Tl7 Mg2 with energy = -18.2882,0.0,False,,0.0488480311111114
Mg2TlBr5,Mg2TlBr5,Mg,Tl,Br,10.0,630.8341410006507,8.600599225393838,8.600599225393843,9.98046853227885,68.16104353194932,68.16104353194933,75.58309057913573,8,-47.25757198,-22.505654341000003,-1.4066033963125002,PDEntry : Br10 Mg4 Tl2 with energy = -47.2576,3.7282,False,"(0.333,0.333,0.000)-(0.000,0.000,0.333)",0.0
Mg2TlBr7,Mg2TlBr7,Mg,Tl,Br,28.0,1467.5929084159127,7.010733352272309,15.897084302104538,13.426970157108856,88.54957627973805,79.05594334869829,87.48984103408002,2,-107.52287269,-44.879207672,-1.1219801918,PDEntry : Br28 Tl4 Mg8 with energy = -107.5229,1.169,False,"(0.000,0.000,0.500)-(0.000,0.000,0.000)",0.0278987342499998
Mg2TlCl5,Mg2TlCl5,Mg,Tl,Cl,10.0,485.1984644449106,8.285361077580523,7.206864613916326,8.996806968033153,69.13667393500575,83.33757308892785,99.9281028115078,1,-54.13140957,-29.001987506000003,-1.812624219125,PDEntry : Cl10 Mg4 Tl2 with energy = -54.1314,4.3278,False,"(-0.333,0.000,0.333)-(0.333,0.500,0.000)",0.076091039375
Mg2TlF5,Mg2TlF5,Mg,Tl,F,10.0,211.1174159879288,6.038025085932615,6.038025085932615,7.071877876984865,66.1382170948229,66.1382170948229,90.37887433860024,8,-75.699387,-51.388725661,-3.2117953538125,PDEntry : F10 Mg4 Tl2 with energy = -75.6994,3.9776,False,"(0.000,0.000,0.000)-(0.400,0.400,0.000)",0.0
Mg2TlI5,Mg2TlI5,Mg,Tl,I,10.0,757.5549126390287,8.068254857978415,11.283736302082334,10.995911559912276,64.38407090242728,60.90277597934053,90.52531422919402,1,-40.19871642,-16.639505505999995,-1.0399690941249995,PDEntry : I10 Mg4 Tl2 with energy = -40.1987,3.3059000000000003,False,"(0.000,0.333,0.000)-(0.000,0.333,0.333)",0.0
Mg2TlI7,Mg2TlI7,Mg,Tl,I,28.0,2168.0332695367174,8.011931336291855,22.04830718079547,12.803477761818188,89.96296905703142,106.54939848090136,89.94995634697645,7,-92.41538595,-33.111299762,-0.82778249405,PDEntry : I28 Tl4 Mg8 with energy = -92.4154,1.6367,False,"(0.000,0.000,0.500)-(0.000,0.000,0.000)",0.0142015390833329
Mg3Al11,Mg3Al11,Mg,Al,,11.0,261.07794035544987,4.320436946709959,8.075290366730096,8.075290366730096,89.17946621435429,105.516131183572,105.516131183572,71,-45.01977659,-8.749202037000003,-0.6249430026428574,PDEntry : Al11 Mg3 with energy = -45.0198,0.0,False,,0.0677120371008399
Mg3Al2,Mg3Al2,Mg,Al,,8.0,399.8257895909536,7.3669931811933935,7.3669931811933935,7.3669931811933935,89.99948654776102,89.99948654776102,89.99948654776102,213,-48.34912596,-12.449739148000006,-0.6224869574000003,PDEntry : Al8 Mg12 with energy = -48.3491,0.0,False,,0.0195341476999995
Mg3Al2Cl12,Mg3(AlCl6)2,Mg,Al,Cl,24.0,1088.5437944756025,12.583052742921309,13.00966905305278,6.654050220234792,90.0,90.0,92.10237677235088,6,-121.06158323,-62.786389984,-1.8466585289411763,PDEntry : Cl24 Al4 Mg6 (Mg3Al2Cl12) with energy = -121.0616,3.3651,False,"(0.500,0.500,0.000)-(0.000,0.000,0.000)",0.1543303394117638
Mg3Al2I12,Mg3(AlI6)2,Mg,Al,I,24.0,1844.3706611866423,16.2190425824999,14.42779757751495,7.881755586688279,90.0,90.0,89.98618096334599,26,-83.70200891,-29.19532242400001,-0.8586859536470591,PDEntry : I24 Al4 Mg6 (Mg3Al2I12) with energy = -83.7020,1.3221,False,"(0.500,-0.000,0.000)-(0.000,0.000,0.000)",0.1356206183529398
Mg3Al4,Mg3Al4,Mg,Al,,4.0,138.52422348195296,7.861829058482163,7.861829058482163,7.862146688149531,34.419194325926924,34.419194325926924,34.432421996056256,166,-19.05033913,-4.009775127000003,-0.5728250181428576,PDEntry : Al4 Mg3 with energy = -19.0503,0.0,False,,0.0924850613445369
Mg3Al5,Mg3Al5,Mg,Al,,10.0,319.2028538496345,5.270795852283443,5.270799873656795,13.267168765605934,90.0,90.0,119.99882137254085,194,-45.80637515,-9.659529844000003,-0.6037206152500003,PDEntry : Al10 Mg6 with energy = -45.8064,0.0,False,,0.0684257043014699
Mg3AlBr,Mg3AlBr,Mg,Al,Br,3.0,140.5077818523011,5.19876427555172,5.198764275551718,5.198764275551719,90.0,90.0,90.0,221,-7.74818177,-0.1637149995000015,-0.0327429999000003,PDEntry : Mg3 Br1 Al1 with energy = -7.7482,0.0,False,,0.8643787323500001
Mg3AlCl,Mg3AlCl,Mg,Al,Cl,3.0,119.63309756019244,4.92739202085353,4.927392020853531,4.927392020853532,90.0,90.0,90.0,221,-9.24692202,-1.6247048070000003,-0.3249409614000001,PDEntry : Mg3 Cl1 Al1 with energy = -9.2469,0.0,False,,0.7512208005500001
Mg3AlF,Mg3AlF,Mg,Al,F,3.0,88.74295717131525,4.460442708628598,4.460442708628598,4.460442708628597,90.0,90.0,90.0,221,-13.71496483,-6.174623689500001,-1.2349247379,PDEntry : Mg3 F1 Al1 with energy = -13.7150,0.0,False,,0.2703424209999996
Mg3AlI,Mg3AlI,Mg,Al,I,1.0,180.73512072229164,5.653892123050004,5.653892123050004,5.653892123050003,90.0,90.0,90.0,221,-5.99710121,1.4680948879999995,0.2936189775999999,PDEntry : I1 Al1 Mg3 with energy = -5.9971,0.0,False,,1.0529130703499998
Mg3B,Mg3B,Mg,B,,2.0,140.65223860919113,7.823614550151204,6.590934151933671,3.4162402510843743,90.0,90.0,127.0183402655192,63,-19.77495174,-0.5442259956666646,-0.068028249458333,PDEntry : B2 Mg6 with energy = -19.7750,0.0,False,,0.3874053459999995
Mg3B11,Mg3B11,Mg,B,,11.0,109.31517788248472,3.09833446957456,6.21773188514169,6.21773188514169,98.8777479860214,104.42740325353988,104.42740325353988,71,-71.00089762,5.676799943833316,0.4054857102738083,PDEntry : B11 Mg3 with energy = -71.0009,0.0,False,,0.6582770102857136
Mg3B2,Mg3B2,Mg,B,,4.0,150.67186036423274,5.845708254237729,5.845636399583908,6.107731973304641,118.58364429778118,61.41649560442444,119.99274326865338,167,-33.36396421,-0.7207715273333335,-0.0720771527333333,PDEntry : B4 Mg6 with energy = -33.3640,0.0,False,,0.3266165999999995
Mg3B2F12,Mg3B2F12,Mg,B,F,24.0,414.4637135035077,8.418980154053425,9.636406844661892,5.108731596970254,90.0,90.0,89.86612004918791,26,-179.76080833,-108.75714154733332,-3.1987394572745096,PDEntry : F24 B4 Mg6 with energy = -179.7608,5.4085,False,"(0.333,0.000,0.000)-(0.000,0.000,0.000)",0.1988751235294126
Mg3B4,Mg3B4,Mg,B,,4.0,101.24885974242729,8.197795844795571,8.197795844795571,9.313755770724889,26.15426381235131,26.15426381235131,24.029563660865616,12,-28.98783977,0.7462235096666632,0.106603358523809,PDEntry : B4 Mg3 with energy = -28.9878,0.0,False,,0.4404515767142847
Mg3B5,Mg3B5,Mg,B,,6.0,162.5907531623478,3.125920863839966,4.793937677855842,11.4664389150498,89.99974518723799,90.00015921425667,71.12568048170844,11,-73.25982097,-0.3792274723333406,-0.0237017170208337,PDEntry : Mg6 B10 with energy = -73.2598,0.0,False,,0.2898822716249993
Mg3BBr,Mg3BBr,Mg,B,Br,3.0,137.6670703545202,5.163490196687945,5.163490196687945,5.1634901966879445,90.0,90.0,90.0,221,-6.86480235,4.393039239666665,0.878607847933333,PDEntry : Mg3 Br1 B1 with energy = -6.8648,0.0,False,,1.6540659039999996
Mg3BCl,Mg3BCl,Mg,B,Cl,3.0,106.84127972099196,4.745110828526619,4.745110828526619,4.745110828526619,90.0,90.0,90.0,221,-8.50315686,2.792435172166666,0.5584870344333333,PDEntry : Mg3 Cl1 B1 with energy = -8.5032,0.0,False,,1.5129851201999998
Mg3BF,Mg3BF,Mg,B,F,3.0,72.63084169438652,4.172282366250099,4.172282366250099,4.172282366250099,90.0,90.0,90.0,221,-14.09181839,-2.878102430333336,-0.575620486066667,PDEntry : Mg3 F1 B1 with energy = -14.0918,0.0,False,,0.7412738179999998
Mg3BI,Mg3BI,Mg,B,I,1.0,181.04429584018345,5.65711423604778,5.657114236047779,5.65711423604778,90.0,90.0,90.0,221,-5.08413452,6.054436397166666,1.2108872794333332,PDEntry : I1 B1 Mg3 with energy = -5.0841,0.0,False,,1.848517696
Mg3F,Mg3F,Mg,,F,1.0,77.45385636203966,5.638743036319153,5.638743036319153,5.638743036319153,138.6504145595546,138.6504145595546,59.908304569145606,139,-8.62946556,-4.121983069500001,-1.030495767375,PDEntry : F1 Mg3 with energy = -8.6295,0.0,False,,0.57268851725
Mg3F2,Mg3F2,Mg,,F,4.0,163.07734122054197,5.541830525196969,6.150753519833245,6.984785246728829,129.03998833715823,66.84425895378958,116.72763707653392,15,-34.56261971,-22.350948554,-2.2350948554,PDEntry : F4 Mg6 with energy = -34.5626,0.0,False,,0.0
Mg3Ga,Mg3Ga,Mg,Ga,,2.0,163.32922727574257,6.164340938025695,6.164380790347014,4.964061179434353,90.0,90.0,120.01826438583646,194,-15.59781727,-5.290594104,-0.661324263,PDEntry : Ga2 Mg6 with energy = -15.5978,0.0,False,,0.0249439682499998
Mg3Ga11,Mg3Ga11,Mg,Ga,,11.0,270.2533466621802,4.193933500539231,8.29716727378152,8.29716727378152,87.10690879523129,104.63928742516684,104.63928742516684,71,-37.19438531,-9.595951927000002,-0.6854251376428573,PDEntry : Ga11 Mg3 with energy = -37.1944,0.0,False,,0.0401440273214288
Mg3Ga2,Mg3Ga2,Mg,Ga,,4.0,209.5206812194808,7.108981236268858,6.378034993540949,7.37107305432466,117.86492430184596,59.955160672031646,132.29103782840778,2,-21.37883759,-6.582650064000001,-0.6582650064000001,PDEntry : Ga4 Mg6 with energy = -21.3788,0.0,False,,0.0749275989999995
Mg3Ga2F12,Mg3Ga2F12,Mg,Ga,F,24.0,398.2530954987338,9.589019158694525,8.744394952824424,5.03115058591279,90.0,90.0,70.74053738522689,6,-161.77621643,-108.619554804,-3.194692788352941,PDEntry : F24 Ga4 Mg6 with energy = -161.7762,4.4459,False,"(0.000,0.333,0.000)-(0.000,0.000,0.000)",0.0
Mg3Ga4,Mg3Ga4,Mg,Ga,,4.0,136.3052230489963,7.689833653470758,7.689833653470758,7.776575445031794,34.914921640623234,34.914921640623234,35.717335765966595,12,-16.79890426,-4.911846137000001,-0.7016923052857145,PDEntry : Ga4 Mg3 with energy = -16.7989,0.0,False,,0.0522968528571423
Mg3Ga5,Mg3Ga5,Mg,Ga,,6.0,313.6326884257161,4.318365618542537,5.334615358638099,14.702714666259048,90.4706618820166,89.93666367115371,67.8226807253734,11,-40.0741174,-11.811036794,-0.738189799625,PDEntry : Mg6 Ga10 with energy = -40.0741,0.0,False,,0.0143848443749998
Mg3GaBr,Mg3GaBr,Mg,Ga,Br,3.0,148.26165573918328,5.292687860433394,5.292687860433394,5.292687860433394,90.0,90.0,90.0,221,-7.31376445,-0.5176741495000003,-0.1035348299,PDEntry : Mg3 Br1 Ga1 with energy = -7.3138,0.0,False,,0.8538669179999991
Mg3GaCl,Mg3GaCl,Mg,Ga,Cl,3.0,126.06636491753768,5.014177958002213,5.014177958002213,5.014177958002213,90.0,90.0,90.0,221,-8.69808656,-1.8642458170000005,-0.3728491634,PDEntry : Mg3 Cl1 Ga1 with energy = -8.6981,0.0,False,,0.7663166310000005
Mg3GaI,Mg3GaI,Mg,Ga,I,3.0,186.69847124488237,5.715403818023753,5.715403818023753,5.715403818023753,90.0,90.0,90.0,221,-5.68235764,0.9944619880000004,0.1988923976,PDEntry : Mg3 I1 Ga1 with energy = -5.6824,0.0,False,,1.0184665059999989
Mg3I,Mg3I,Mg,,I,1.0,109.4195177166958,6.391404059050429,6.391404059050429,6.391404059050429,139.4261065476249,139.4261065476249,58.72571951574827,139,-5.9964891,-1.5641516519999996,-0.3910379129999999,PDEntry : I1 Mg3 with energy = -5.9965,0.0,False,,0.3630665122499996
Mg3I2,Mg3I2,Mg,,I,4.0,325.44378426777644,7.666642659399853,10.633636166175314,7.661748148706149,133.7557443955002,60.17378199006375,133.79527103563603,15,-18.50696691,-6.595875924,-0.6595875924,PDEntry : I4 Mg6 with energy = -18.5070,0.0,False,,0.2169794879999997
Mg3In,Mg3In,Mg,In,,4.0,361.7661010491808,6.400202459396689,6.387028267674623,10.669404797499432,89.99280149281924,75.4463040796864,119.92189344266754,12,-29.77478541,-9.518813758,-0.594925859875,PDEntry : In4 Mg12 with energy = -29.7748,0.0,False,,0.0
Mg3In11,Mg3In11,Mg,In,,11.0,360.8368267822746,10.190559287323032,8.749317743370206,8.753043702804824,149.60747201846235,74.54131740571394,112.63259895674106,12,-33.14200619,-6.529378176999998,-0.4663841554999998,PDEntry : In11 Mg3 with energy = -33.1420,0.0,False,,0.0124069542857143
Mg3In2,Mg3In2,Mg,In,,4.0,254.2325874678013,6.011268108960832,6.01119729766993,8.823598107487094,110.17786879113513,69.81197591109179,119.5777148000442,166,-18.93138672,-4.493673874000001,-0.4493673874,PDEntry : In4 Mg6 with energy = -18.9314,0.0,False,,0.1295881053333334
Mg3In2Br12,Mg3(InBr6)2,Mg,In,Br,6.0,1511.8652718705514,7.335735369971969,13.850832468932689,14.8796802544006,90.02463400171118,90.0,90.0,26,-92.92350586,-39.066303794,-1.1490089351176471,PDEntry : Mg6 Br24 In4 (Mg3In2Br12) with energy = -92.9235,1.5751,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.1112260032352936
Mg3In2F12,Mg3In2F12,Mg,In,F,6.0,406.6146606873716,5.198628238876911,10.190204617806836,7.675582907640091,89.99993812082656,90.00000331076674,89.9999986225512,26,-161.03955901,-108.241372064,-3.183569766588235,PDEntry : Mg6 F24 In4 with energy = -161.0396,4.359,True,"(0.000,0.000,0.000)-(0.000,0.000,0.000)",0.0680529780392174
Mg3In2I12,Mg3(InI6)2,Mg,In,I,6.0,1871.715181219214,8.04135096545481,15.169913567959506,15.406411362894822,95.17497554689577,90.0,90.0,6,-76.48844728,-25.493741354,-0.7498159221764706,PDEntry : Mg6 I24 In4 (Mg3In2I12) with energy = -76.4884,0.0322,True,"(0.000,-0.000,0.500)-(0.000,-0.000,0.500)",0.1092849402205873
Mg3In4,Mg3In4,Mg,In,,4.0,169.14394662060116,8.53889453332775,8.53889453332775,7.446937994953957,39.35310038376105,39.35310038376105,31.55469570505268,12,-15.3320305,-3.8034470570000014,-0.5433495795714288,PDEntry : In4 Mg3 with energy = -15.3320,0.0,False,,0.0
Mg3In5,Mg3In5,Mg,In,,6.0,395.66370094983057,6.295316096635884,6.29630248885052,10.055254563167194,89.91675697340806,90.06285336607259,83.08662595859069,63,-35.72589643,-8.359002524000001,-0.5224376577500001,PDEntry : Mg6 In10 with energy = -35.7259,0.0,False,,0.0049839363749999
Mg3InBr,Mg3InBr,Mg,In,Br,3.0,150.73677525449503,5.321977980721646,5.321977980721646,5.321977980721646,90.0,90.0,90.0,221,-7.55133294,-0.8448613095000006,-0.1689722619000001,PDEntry : Mg3 Br1 In1 with energy = -7.5513,0.0,False,,0.7095441103888889
Mg3InF,Mg3InF,Mg,In,F,3.0,94.26673278275794,4.551132556819316,4.551132556819317,4.551132556819316,90.0,90.0,90.0,221,-13.02562013,-6.363274129500001,-1.2726548259,PDEntry : Mg3 F1 In1 with energy = -13.0256,0.0,False,,0.1785874224400001
